Male,1.875714232,109.7212051,4
Male,1.747060363,73.62287945,1
Male,1.882396677,96.49774365,2
Male,1.821966851,99.8097043,3
Male,1.774997615,93.59880642,3
Male,1.708226599,69.0423546,1
Male,1.747141064,83.42838612,2
Male,1.736052294,76.19050471,1
Male,1.702281321,79.80034673,2
Male,1.611794947,70.94178425,2
Male,1.80836271,84.64267112,1
Male,1.81967645,96.95147894,3
Male,1.64506476,75.80783133,3
Male,1.759789981,85.9314446,2
Male,1.758790799,84.56521668,2
Male,1.71819874,78.10277059,2
Male,1.839425242,88.9171405,2
Male,1.624947873,78.41871624,3
Male,1.768857521,84.36100444,2
Male,1.725574523,82.74743402,2
Male,1.725042275,78.97775086,2
Male,1.763761773,89.68957081,3
Male,1.680187952,67.66407181,1
Male,1.91023173,103.7647216,3
Male,1.724487187,73.48506854,1
Male,1.730858433,87.24586396,3
Male,1.754876638,83.65848736,2
Male,1.849141425,93.81580018,2
Male,1.712499554,79.47579284,2
Male,1.73980895,70.00872663,1
Male,1.742900008,85.05177455,2
Male,1.880458714,96.57456854,2
Male,1.816816687,88.46524263,2
Male,1.757176092,93.06983575,3
Male,1.76726094,92.60739969,3
Male,1.788183594,87.49966665,2
Male,1.754534748,89.57926654,3
Male,1.706715491,83.37535412,3
Male,1.671505818,74.32202597,2
Male,1.633326372,73.98464003,2
Male,1.72654814,78.07948644,2
Male,1.833611419,88.01761977,2
Male,1.657866776,76.48381408,2
Male,1.678690505,73.11619807,1
Male,1.714762167,74.68873425,1
Male,1.780661571,85.69381717,2
Male,1.733596646,84.84934011,3
Male,1.833186812,94.83306121,3
Male,1.757168384,87.09634105,3
Male,1.850907148,95.86345801,2
Male,1.645477608,75.12025936,2
Male,1.782662167,91.20479634,3
Male,1.739682836,78.66387872,1
Male,1.710203104,82.28523705,3
Male,1.70156998,76.99182054,2
Male,1.689088567,74.07604408,1
Male,1.736167639,86.05120606,3
Male,1.79767126,87.14646846,2
Male,1.808884461,89.90141798,2
Male,1.77833948,95.03973465,3
Male,1.813640828,90.15603265,2
Male,1.766620929,89.84746745,3
Male,1.874990778,88.58243697,1
Male,1.701720822,74.8171127,1
Male,1.814029034,81.58499075,1
Male,1.658094225,70.42049002,1
Male,1.734164463,83.6966875,2
Male,1.848240397,100.0979949,3
Male,1.729724247,83.14932065,2
Male,1.749976334,89.10892231,3
Male,1.759953553,83.73125904,2
Male,1.791289903,94.13542402,3
Male,1.769458621,80.37708485,1
Male,1.716919828,73.98463327,1
Male,1.841706258,98.07505606,3
Male,1.809825834,92.83028086,3
Male,1.823953347,91.13614646,2
Male,1.835027203,100.1994765,3
Male,1.689420743,89.10826369,4
Male,1.677137464,76.49427566,2
Male,1.71645971,82.29659216,2
Male,1.733462842,90.11016561,3
Male,1.875183626,107.9173444,3
Male,1.772982595,78.49028672,1
Male,1.675373276,72.88508523,1
Male,1.805407047,85.5489468,2
Male,1.691543392,94.50412951,4
Male,1.751368991,87.74079819,3
Male,1.733409329,78.97492257,2
Male,1.836847358,89.52499261,2
Male,1.824111679,91.45370481,2
Male,1.657021058,82.10574757,3
Male,1.794269464,82.6094683,1
Male,1.64419091,80.53508695,3
Male,1.7044302,74.83130004,1
Male,1.653984116,75.16810707,2
Male,1.821211344,87.58614342,2
Male,1.697555107,81.95692999,3
Male,1.688370392,78.36893564,2
Male,1.763052766,80.49941314,1
Male,1.779325308,91.08995532,3
Male,1.695287558,76.08557271,2
Male,1.68336796,70.03276066,1
Male,1.735542579,80.73261088,2
Male,1.77992756,83.4333613,2
Male,1.745817899,81.2860185,2
Male,1.715923702,71.92531475,1
Male,1.682842266,75.52482133,2
Male,1.757227948,78.0105767,1
Male,1.717271265,79.0903568,2
Male,1.760035546,85.1599604,2
Male,1.732043374,91.39351108,3
Male,1.818819979,92.95343964,3
Male,1.757600181,81.05049691,2
Male,1.708453809,74.39578145,1
Male,1.871603912,101.2736909,3
Male,1.766245261,92.06044865,3
Male,1.73511362,85.90677105,3
Male,1.720569672,80.81690069,2
Male,1.82132637,101.2869951,3
Male,1.616259521,75.76303703,3
Male,1.745518441,81.85931453,2
Male,1.700513278,74.58843048,1
Male,1.592757539,68.02515554,2
Male,1.835363587,87.50272909,1
Male,1.801079788,91.57315034,3
Male,1.717290027,81.58686123,2
Male,1.798359598,89.11636686,2
Male,1.760341134,85.07209837,2
Male,1.682569618,77.87879984,2
Male,1.714301702,86.95358148,3
Male,1.671478707,75.22867787,2
Male,1.814670124,84.215303,1
Male,1.738995908,80.86736068,2
Male,1.625293285,68.48302714,1
Male,1.803448201,95.22245258,3
Male,1.730748994,78.99674515,2
Male,1.737243166,81.59182857,2
Male,1.729643982,76.08891383,1
Male,1.730770995,83.02776007,2
Male,1.749046294,76.90977166,1
Male,1.680180855,78.66737701,2
Male,1.681633214,82.05021936,3
Male,1.712775853,83.23835078,3
Male,1.764566093,93.43011957,3
Male,1.791102836,83.35216282,1
Male,1.811994751,91.60512719,2
Male,1.803449397,98.03054254,3
Male,1.681539632,72.29832066,1
Male,1.842599999,95.40711084,3
Male,1.713975535,81.02001715,2
Male,1.659900428,66.56013172,1
Male,1.799439185,88.8756407,2
Male,1.776437272,77.19056064,1
Male,1.644391313,76.953876,3
Male,1.760433433,89.9831688,3
Male,1.748496957,81.60486474,2
Male,1.573208011,66.79776401,2
Male,1.742270723,80.27880138,2
Male,1.65655182,84.12687375,3
Male,1.634074662,80.50993019,3
Male,1.74622223,77.03253958,1
Male,1.841237247,90.07525025,2
Male,1.707741845,92.23827204,4
Male,1.708495563,87.64216631,3
Male,1.654010009,80.80074807,3
Male,1.683075629,73.83566483,2
Male,1.719622663,72.25123178,1
Male,1.664479678,78.06983154,3
Male,1.774671833,91.55185138,3
Male,1.739439634,77.27060881,1
Male,1.834234669,93.16333912,2
Male,1.73176013,77.01452772,1
Male,1.828322646,90.91694283,2
Male,1.678054473,81.00668324,3
Male,1.69306657,76.20997256,2
Male,1.717025375,80.63359028,2
Male,1.73344698,87.6693598,3
Male,1.646138985,73.65420825,2
Male,1.714302344,83.18160245,3
Male,1.73179056,82.12576104,2
Male,1.766655976,95.64995283,3
Male,1.686617142,75.10069722,2
Male,1.691440791,88.97154603,4
Male,1.827171519,91.64682585,2
Male,1.73449086,77.29840177,1
Male,1.77686846,91.60221957,3
Male,1.82501868,87.71896499,2
Male,1.670189665,81.58126552,3
Male,1.702609043,70.98272491,1
Male,1.948429805,106.6103994,3
Male,1.843306483,104.5806239,3
Male,1.771111644,92.48562337,3
Male,1.84910029,98.98141022,3
Male,1.842499593,101.0002531,3
Male,1.836286482,94.56272097,3
Male,1.70823445,82.00042638,3
Male,1.928989294,105.1994214,3
Male,1.684432291,77.38016443,2
Male,1.807363759,85.39859763,2
Male,1.808281938,88.93211946,2
Male,1.833816805,97.34266413,3
Male,1.908576864,101.6611803,2
Male,1.636052846,71.9304902,2
Male,1.644254379,75.52372504,2
Male,1.610730513,72.63864775,2
Male,1.723356097,79.91065776,2
Male,1.674667335,79.14529248,3
Male,1.802550381,87.95461295,2
Male,1.716550981,84.81806692,3
Male,1.742167469,78.74182222,1
Male,1.786248737,87.70062882,2
Male,1.838819802,94.54532255,2
Male,1.79884976,93.45509784,3
Male,1.673943852,78.27890113,2
Male,1.899802526,105.5217692,3
Male,1.719095343,80.39487327,2
Male,1.705761454,79.67209324,2
Male,1.823080967,96.44569236,3
Male,1.642496891,75.73604703,3
Male,1.730318316,89.09218609,3
Male,1.696387952,75.03843846,2
Male,1.696868586,80.08900337,2
Male,1.724304751,79.22092456,2
Male,1.757008854,88.55835895,3
Male,1.783713053,93.29700284,3
Male,1.647337299,71.82255554,2
Male,1.722655769,76.69394649,1
Male,1.611382286,61.53254343,1
Male,1.824950245,98.95468131,3
Male,1.694893071,70.71492652,1
Male,1.827994964,91.41175232,2
Male,1.930942226,107.0143882,3
Male,1.815492973,88.6287059,2
Male,1.711193139,80.12091136,2
Male,1.792103192,90.02016157,3
Male,1.774624373,84.23987354,2
Male,1.725868279,80.44369542,2
Male,1.882255795,97.86707165,2
Male,1.756863042,84.83204375,2
Male,1.690553606,77.83104766,2
Male,1.694220767,78.39891188,2
Male,1.70805005,76.33074494,2
Male,1.753905191,74.30781219,1
Male,1.795087778,86.19328238,2
Male,1.663674476,71.15509779,1
Male,1.65575541,78.29307663,3
Male,1.716230832,76.68622393,2
Male,1.874910797,104.9498363,3
Male,1.818806731,94.00734675,3
Male,1.720208631,78.08727681,2
Male,1.733070752,90.64045414,3
Male,1.674607311,76.24461912,2
Male,1.817331791,89.72957462,2
Male,1.75677528,89.30895801,3
Male,1.742380547,81.74732158,2
Male,1.804860777,85.78984696,2
Male,1.616559113,71.85942126,2
Male,1.808034367,94.76584749,3
Male,1.679668299,84.88588487,3
Male,1.652457277,71.47827358,2
Male,1.729520909,82.39263229,2
Male,1.803225855,92.87164146,3
Male,1.885217842,104.8390152,3
Male,1.760908802,84.48550299,2
Male,1.649256092,82.14289519,3
Male,1.736009795,90.22914593,3
Male,1.801599777,92.2474001,3
Male,1.561536354,73.04150017,3
Male,1.739666643,86.09496503,3
Male,1.830067203,90.81058346,2
Male,1.842050343,100.635325,3
Male,1.809341349,97.09616542,3
Male,1.835381526,91.49033466,2
Male,1.716152013,84.90673839,3
Male,1.835597218,89.1434655,2
Male,1.590046299,68.81943541,2
Male,1.682405507,75.88497351,2
Male,1.76912111,90.19409059,3
Male,1.759862404,81.09767125,2
Male,1.79642208,87.78803245,2
Male,1.74824682,89.69251163,3
Male,1.676766477,83.67056976,3
Male,1.686938004,70.39524802,1
Male,1.69203686,73.02482509,1
Male,1.728084473,85.76737111,3
Male,1.79076091,78.46512193,1
Male,1.756606329,88.85669952,3
Male,1.798193574,97.86106236,3
Male,1.655937179,75.61728239,2
Male,1.899557144,108.619328,3
Male,1.80509942,83.58775925,1
Male,1.761088624,90.71127491,3
Male,1.77543978,86.82323081,2
Male,1.636399922,76.70682539,3
Male,1.72344412,88.33473456,3
Male,1.715746365,83.12839995,3
Male,1.89909315,95.42229894,2
Male,1.814041228,89.83066646,2
Male,1.704856748,78.31920712,2
Male,1.774433533,89.38994303,3
Male,1.73814266,86.41208462,3
Male,1.725510458,83.71305853,3
Male,1.739781716,81.61488901,2
Male,1.657201243,72.34952953,2
Male,1.782707942,89.75900931,3
Male,1.806044982,98.55195235,3
Male,1.738568495,85.23347606,3
Male,1.661682651,80.2232059,3
Male,1.719600018,83.98191167,3
Male,1.885265802,101.2909437,3
Male,1.807648045,93.8678692,3
Male,1.707661606,77.57207165,2
Male,1.724166203,79.47984142,2
Male,1.711359937,78.61236658,2
Male,1.746535672,82.15745729,2
Male,1.821313922,91.90200955,2
Male,1.762277268,90.65096026,3
Male,1.872399802,101.3846932,3
Male,1.764115756,99.45555547,4
Male,1.797971761,95.80611666,3
Male,1.822918979,91.08099491,2
Male,1.761323731,94.7146335,3
Male,1.658265048,73.2190045,2
Male,1.801414848,94.2729108,3
Male,1.742355232,82.02376727,2
Male,1.742536429,80.20224628,2
Male,1.764760101,88.27088954,3
Male,1.674644764,73.9394688,2
Male,1.740492971,78.59434152,1
Male,1.877799753,97.80371919,2
Male,1.808427621,95.31553238,3
Male,1.690537306,83.93388616,3
Male,1.822253816,85.25975243,1
Male,1.771518665,85.3576239,2
Male,1.695466615,81.4389859,3
Male,1.770187525,96.03397819,3
Male,1.788249327,89.67175391,3
Male,1.753101297,84.49891228,2
Male,1.644200094,75.34453665,2
Male,1.803351091,85.64368009,2
Male,1.637279282,73.20026726,2
Male,1.771637874,87.75945914,2
Male,1.81678196,85.85708471,2
Male,1.735529063,94.24976849,4
Male,1.797423892,90.41154226,2
Male,1.814043861,95.19021718,3
Male,1.762518042,81.72631692,2
Male,1.828843998,89.00146715,2
Male,1.757463464,85.92811478,2
Male,1.680625627,75.07625232,2
Male,1.708712432,82.73277694,3
Male,1.801262219,85.9820003,2
Male,1.75564515,86.01297008,2
Male,1.712189257,77.19757845,2
Male,1.852641686,98.0202732,3
Male,1.790469589,80.31668696,1
Male,1.75280979,88.92742913,3
Male,1.695757592,76.06775599,2
Male,1.755664859,81.46885636,2
Male,1.857407187,100.0904487,3
Male,1.714165327,74.52315651,1
Male,1.64985899,71.00760507,2
Male,1.721675222,83.31641235,3
Male,1.71862493,77.24936429,2
Male,1.688500484,76.48813124,2
Male,1.853871583,95.09029878,2
Male,1.7669061,88.60757273,3
Male,1.803490428,88.14335414,2
Male,1.775857189,99.50373157,4
Male,1.821107401,93.05991432,3
Male,1.718308498,81.13989427,2
